Id,SalePrice
2735,127994.09616166634
2736,135731.6738899997
2737,138647.26819833324
2738,120004.05560666659
2739,151524.10680888876
2740,151227.7759488745
2741,127572.95098976183
2742,142410.17101315988
2743,138389.04627047613
2744,142418.00217666675
2745,132382.11751880986
2746,142373.55679023793
2747,140496.58446030287
2748,123028.2613080951
2749,126254.80938833309
2750,137207.4167599999
2751,152356.5063799999
2752,216823.74346499986
2753,140829.9020952379
2754,145623.0221383332
2755,125496.27839333312
2756,111779.91805666659
2757,94089.64215761908
2758,114161.26687333376
2759,124697.3870183331
2760,102494.63166333345
2761,150360.77260958857
2762,145615.46410435048
2763,157839.23666054098
2764,168364.7729357144
2765,212383.40327761884
2766,122539.84554833338
2767,96829.1861666668
2768,127599.84538928566
2769,121292.10732261906
2770,148345.51435309512
2771,124908.50160500004
2772,122664.73559150806
2773,150549.76996642782
2774,127890.66107333342
2775,113255.53303333344
2776,132132.29558666627
2777,146062.59188166654
2778,137201.33944571385
2779,114800.20149428587
2780,114311.7397593649
2781,105142.00549333324
2782,105855.08039857174
2783,94352.24322595261
2784,112438.86238666651
2785,121222.49783142844
2786,89433.65006761931
2787,128672.30408833349
2788,90054.61059333345
2789,146137.3172199997
2790,110948.71493499982
2791,125655.2746616667
2792,80630.79252476222
2793,180022.81785499988
2794,98904.49076706388
2795,128118.79517047615
2796,129159.39976333347
2797,179419.36416333288
2798,108632.6178657145
2799,131359.81842803766
2800,92815.4861333333
2801,116631.20313833334
2802,136748.9568833331
2803,154694.95940650775
2804,139278.26943666663
2805,109642.76980777776
2806,95650.42746976201
2807,170300.38627245423
2808,142684.73245664834
2809,151772.59760722207
2810,125913.04457261889
2811,133158.40707117203
2812,137032.2339890151
2813,136007.86269666656
2814,131439.3835316667
2815,139334.44636333326
2816,210977.75429673144
2817,150832.71800499968
2818,142772.36221357144
2819,151774.3283325702
2820,113093.35877333365
2821,113524.65137547646
2822,176572.2235480951
2823,186978.84960499994
2824,142584.1556233332
2825,147143.96135142853
2826,138630.6541878572
2827,132533.3022066664
2828,214846.83735108076
2829,165497.41740291723
2830,200982.93322372716
2831,176837.10600427497
2832,181280.51695961598
2833,302439.79805543215
2834,195095.69702539413
2835,200655.3320678068
2836,228467.80491973014
2837,151893.7466076983
2838,151302.3560265876
2839,185430.7601422024
2840,178635.65978126973
2841,189981.89209721016
2842,202250.86501479772
2843,142672.51018476175
2844,148275.34150601734
2845,122652.58345190463
2846,206094.69856634786
2847,180494.14302041824
2848,236472.39029595233
2849,185864.91936518278
2850,258052.28434286805
2851,208256.2342141627
2852,208274.40109311388
2853,205716.3045209093
2854,143352.0569393754
2855,183019.6769058227
2856,189343.71621314925
2857,184056.79275824135
2858,179044.4711000284
2859,114728.21825500019
2860,130883.48040054092
2861,139583.2115697618
2862,188799.1177331984
2863,161833.65033409823
2864,199493.48644809585
2865,148050.90085362244
2866,140436.7377506708
2867,109151.2439150001
2868,120389.73895666646
2869,99903.29898611145
2870,130809.7784349998
2871,94336.61004999996
2872,82511.59955261926
2873,125977.26521833349
2874,129638.88693857138
2875,121674.07177690475
2876,144994.16485333286
2877,124593.44938166623
2878,153519.52182333308
2879,125800.3928990473
2880,109455.29981809526
2881,168245.31065674592
2882,137877.81959166648
2883,174539.10969979817
2884,196380.93036499963
2885,178237.32139309504
2886,160679.71061499996
2887,107104.24443142858
2888,123701.06579666653
2889,90170.20761500005
2890,101671.72435500026
2891,138694.57452815984
2892,100000.92948333336
2893,107497.46372119074
2894,87802.79068404778
2895,287494.3345997978
2896,240594.0956573139
2897,185180.79558285727
2898,132235.89403571395
2899,225189.64902142907
2900,162563.06925911256
2901,167808.38230999967
2902,172837.14357893277
2903,283127.53416714165
2904,344147.1958116642
2905,124477.27933000014
2906,188292.8061309527
2907,125469.67934880964
2908,139813.90444523818
2909,139729.11623833314
2910,90469.8058003202
2911,90861.17888479523
2912,151041.71147666665
2913,92257.15518392214
2914,93347.47022849481
2915,93488.59410952657
2916,91119.12569916029
2917,160012.26301499983
2918,148142.2626809524
2919,196743.24878510842
